frame,t_mono,time_boot_ms,t_unix_usec,lat,lng,alt_msl,alt_agl,yaw,pitch,roll,nsats,fix_type,lat_gpi_ms,lat_att_ms,det_idx,cx,cy,w,h,bearing_px,bearing_py,conf
169,937.9117,947684.5,1785688413636390,-22.9780371,-43.23218705553544,39.43,0.68,-33.71,0.12,-0.67,18,3,-47.6,-6.9,,,,,,,,
170,938.019,947798.2,1785688413743672,-22.9780371,-43.23218688366864,39.46,0.71,-33.71,0.12,-0.67,18,3,-42.9,-1.8,,,,,,,,
171,938.1259,947903.1,1785688413850550,-22.9780371,-43.23218673686635,39.48,0.73,-33.7,0.12,-0.67,18,3,-37.4,-1.8,,,,,,,,
172,938.1974,947975.1,1785688413922105,-22.9780371,-43.23218666492968,39.49,0.74,-33.7,0.12,-0.67,18,3,-63.3,-22.2,,,,,,,,
173,938.3044,948082.7,1785688414029099,-22.9780371,-43.23218655725632,39.5,0.75,-33.7,0.13,-0.67,18,3,-58.5,-12.1,,,,,,,,
174,938.4116,948190.4,1785688414136260,-22.9780371,-43.232186449614936,39.52,0.76,-33.71,0.13,-0.67,18,3,-47.9,-6.9,,,,,,,,
175,938.5186,948298.2,1785688414243324,-22.9780371,-43.23218628355622,39.52,0.77,-33.71,0.13,-0.67,18,3,-42.4,-1.8,,,,,,,,
176,938.5902,948368.4,1785688414314860,-22.9780371,-43.23218617158953,39.52,0.77,-33.71,0.13,-0.67,18,3,-73.3,-27.2,,,,,,,,
177,938.6972,948475.0,1785688414421903,-22.9780371,-43.23218606504,39.52,0.77,-33.71,0.13,-0.67,18,3,-62.8,-22.2,,,,,,,,
178,938.8043,948579.2,1785688414529021,-22.9780371,-43.232185960770245,39.52,0.77,-33.7,0.13,-0.68,19,3,-68.7,-11.9,,,,,,,,
179,938.9114,948684.6,1785688414638888,-22.9780371,-43.23218585536549,39.51,0.75,-33.7,0.13,-0.68,19,3,-47.5,-6.9,,,,,,,,
180,939.0184,948798.1,1785688414745929,-22.978037158076166,-43.232185741923836,39.49,0.74,-33.7,0.13,-0.67,19,3,-42.9,-1.8,,,,,,,,
181,939.1255,948903.1,1785688414853009,-22.9780372,-43.232185636899196,39.48,0.73,-33.7,0.13,-0.67,19,3,-37.5,-1.9,,,,,,,,
182,939.197,948975.0,1785688414924482,-22.9780372,-43.23218556504201,39.47,0.72,-33.71,0.13,-0.68,19,3,-63.2,-22.2,,,,,,,,
183,939.304,949082.9,1785688415031524,-22.9780372,-43.232185457102396,39.45,0.7,-33.71,0.13,-0.68,18,3,-58.4,-12.0,,,,,,,,
184,939.4111,949190.3,1785688415138573,-22.9780372,-43.232185349669926,39.42,0.67,-33.7,0.13,-0.68,18,3,-48.1,-7.1,,,,,,,,
185,939.5182,949298.1,1785688415245688,-22.9780372,-43.2321851838735,39.39,0.64,-33.7,0.13,-0.68,18,3,-42.7,-2.0,,,,,,,,
186,939.5896,949368.2,1785688415317130,-22.9780372,-43.2321851,39.36,0.61,-33.7,0.13,-0.68,18,3,-73.3,-27.2,,,,,,,,
187,939.6967,949475.0,1785688415424188,-22.9780372,-43.23218503008176,39.33,0.58,-33.7,0.13,-0.68,18,3,-62.8,-22.2,,,,,,,,
188,939.8038,949579.1,1785688415531267,-22.9780372,-43.23218486087821,39.29,0.54,-33.7,0.13,-0.67,19,3,-68.9,-17.1,,,,,,,,
189,939.911,949684.5,1785688415638876,-22.9780372,-43.232184710933694,39.26,0.51,-33.7,0.12,-0.67,19,3,-47.7,-7.0,,,,,,,,
190,940.018,949798.0,1785688415745905,-22.9780372,-43.2321846,39.22,0.47,-33.7,0.12,-0.67,19,3,-42.9,-1.9,,,,,,,,
191,940.1251,949903.1,1785688415852976,-22.9780372,-43.232184536893996,39.18,0.43,-33.7,0.12,-0.68,19,3,-37.5,-1.9,,,,,,,,
192,940.1965,949975.0,1785688415924422,-22.97803723495782,-43.23218446504218,39.16,0.41,-33.7,0.12,-0.68,19,3,-63.1,-22.2,,,,,,,,
193,940.3036,950082.9,1785688416031501,-22.9780373,-43.232184357113184,39.12,0.37,-33.71,0.12,-0.69,19,3,-58.5,-17.1,,,,,,,,
194,940.4108,950187.8,1785688416138705,-22.9780373,-43.23218425222328,39.08,0.33,-33.71,0.13,-0.69,19,3,-53.2,-7.0,,,,,,,,
195,940.5178,950295.8,1785688416245727,-22.9780373,-43.2321841441722,39.03,0.28,-33.71,0.13,-0.69,19,3,-42.6,-1.9,,,,,,,,
196,940.5893,950368.3,1785688416317236,-22.978037328315377,-43.232184043369244,38.99,0.24,-33.71,0.13,-0.69,19,3,-73.3,-27.2,,,,,,,,
197,940.6964,950475.0,1785688416424290,-22.9780374,-43.232183865007926,38.93,0.18,-33.71,0.14,-0.69,19,3,-62.7,-22.2,,,,,,,,
198,940.8035,950579.2,1785688416531397,-22.978037439224934,-43.232183760775065,38.87,0.12,-33.71,0.14,-0.69,17,3,-68.7,-17.0,,,,,,,,
199,940.9106,950682.1,1785688416637409,-22.9780375,-43.232183615727685,38.81,0.06,-33.71,0.15,-0.7,17,3,-52.7,-7.0,,,,,,,,
200,941.0177,950796.0,1785688416744492,-22.9780375,-43.232183444046846,38.76,0.01,-33.71,0.14,-0.7,17,3,-42.8,-1.8,,,,,,,,
201,941.0891,950868.2,1785688416815914,-22.9780375,-43.23218337179428,38.72,-0.03,-33.71,0.14,-0.7,17,3,-72.9,-27.2,,,,,,,,
202,941.1962,950975.2,1785688416923017,-22.97803753516186,-43.23218326483814,38.67,-0.08,-33.7,0.14,-0.7,17,3,-63.1,-22.2,,,,,,,,
203,941.3033,951083.0,1785688417030076,-22.9780376,-43.23218311404379,38.64,-0.11,-33.7,0.14,-0.69,17,3,-58.3,-17.1,,,,,,,,
204,941.4103,951187.9,1785688417137133,-22.9780376,-43.23218295208771,38.6,-0.15,-33.7,0.14,-0.69,17,3,-53.0,-6.9,,,,,,,,
205,941.5174,951296.0,1785688417244239,-22.9780376,-43.23218284396102,38.56,-0.19,-33.7,0.14,-0.69,17,3,-42.4,-1.8,,,,,,,,
206,941.5889,951368.4,1785688417315711,-22.9780376,-43.23218277161307,38.54,-0.21,-33.7,0.14,-0.69,17,3,-73.2,-27.2,,,,,,,,
207,941.696,951473.3,1785688417422786,-22.9780376,-43.23218263342398,38.53,-0.22,-33.7,0.14,-0.69,17,3,-67.8,-22.2,,,,,,,,
208,941.8031,951576.3,1785688417529868,-22.9780376,-43.23218246367131,38.52,-0.23,-33.7,0.14,-0.69,18,3,-68.8,-17.0,,,,,,,,
209,941.9102,951682.1,1785688417641161,-22.9780376,-43.232182315713985,38.51,-0.24,-33.7,0.14,-0.69,18,3,-52.6,-6.8,,,,,,,,
210,942.0172,951796.0,1785688417748249,-22.9780376,-43.232182143998955,38.52,-0.24,-33.7,0.14,-0.69,18,3,-42.8,-1.8,,,,,,,,
211,942.0887,951868.2,1785688417819692,-22.9780376,-43.232182043628924,38.53,-0.23,-33.7,0.14,-0.69,18,3,-73.0,-32.3,,,,,,,,
212,942.1957,951975.1,1785688417926739,-22.978037635091376,-43.232181864908625,38.55,-0.2,-33.7,0.14,-0.69,18,3,-63.1,-22.1,,,,,,,,
213,942.3029,952083.1,1785688418033868,-22.97803765690859,-43.23218171381718,38.57,-0.18,-33.7,0.14,-0.68,19,3,-58.2,-17.0,,,,,,,,
214,942.4099,952188.0,1785688418140948,-22.9780376,-43.2321815040882,38.6,-0.15,-33.7,0.14,-0.67,19,3,-53.1,-7.0,,,,,,,,
215,942.5171,952296.0,1785688418248058,-22.9780376,-43.23218128792923,38.62,-0.13,-33.7,0.14,-0.66,19,3,-42.4,-1.8,,,,,,,,
216,942.6241,952403.1,1785688418355086,-22.978037663083025,-43.23218101075093,38.64,-0.11,-33.7,0.15,-0.65,19,3,-37.8,-1.9,,,,,,,,
217,942.6956,952473.2,1785688418426560,-22.9780377,-43.232180833642964,38.66,-0.09,-33.7,0.15,-0.65,19,3,-67.8,-22.1,,,,,,,,
218,942.8027,952576.3,1785688418533667,-22.9780377,-43.232180627303855,38.68,-0.07,-33.7,0.16,-0.65,17,3,-68.9,-17.1,,,,,,,,
219,942.9098,952682.1,1785688418633560,-22.9780377,-43.232180415816075,38.7,-0.05,-33.7,0.16,-0.65,17,3,-52.7,-6.9,,,,,,,,
220,943.0169,952796.0,1785688418740632,-22.9780377,-43.23218018809188,38.72,-0.04,-33.7,0.15,-0.65,17,3,-42.8,-1.9,,,,,,,,
221,943.1238,952903.1,1785688418847611,-22.9780377,-43.23218003685481,38.73,-0.02,-33.7,0.15,-0.65,17,3,-37.4,-1.9,,,,,,,,
222,943.1954,952973.3,1785688418919126,-22.9780377,-43.23217993343669,38.73,-0.02,-33.7,0.15,-0.65,17,3,-68.3,-22.3,,,,,,,,
223,943.3025,953080.0,1785688419026232,-22.9780377,-43.2321797200878,38.74,-0.01,-33.71,0.15,-0.65,18,3,-58.3,-17.0,,,,,,,,
224,943.4095,953187.9,1785688419133303,-22.9780377,-43.23217955208077,38.75,-0.0,-33.71,0.15,-0.65,18,3,-53.0,-6.9,,,,,,,,
225,943.5167,953296.1,1785688419240444,-22.9780377,-43.23217938784619,38.75,-0.0,-33.71,0.15,-0.65,18,3,-42.4,-1.8,,,,,,,,
226,943.5881,953368.4,1785688419311862,-22.9780377,-43.23217927161676,38.75,-0.0,-33.71,0.15,-0.65,18,3,-73.2,-32.3,,,,,,,,
227,943.6951,953473.3,1785688419418907,-22.978037733274448,-43.232179133451105,38.75,-0.0,-33.71,0.15,-0.65,18,3,-67.8,-22.1,,,,,,,,
228,943.8023,953576.3,1785688419526038,-22.9780378,-43.23217896366158,38.75,-0.0,-33.71,0.15,-0.65,18,3,-68.9,-17.1,,,,,,,,
229,943.9094,953682.1,1785688419638802,-22.9780378,-43.23217881587083,38.75,-0.0,-33.71,0.15,-0.65,18,3,-52.6,-11.9,,,,,,,,
230,944.0165,953795.9,1785688419745891,-22.9780378,-43.23217858822888,38.75,-0.0,-33.71,0.15,-0.65,18,3,-43.0,-1.9,,,,,,,,
231,944.1234,953903.1,1785688419852854,-22.9780378,-43.23217837376108,38.76,0.01,-33.71,0.14,-0.65,18,3,-37.4,-1.8,,,,,,,,
232,944.195,953973.4,1785688419924471,-22.9780378,-43.23217826658469,38.76,0.01,-33.71,0.14,-0.65,18,3,-68.2,-22.2,,,,,,,,
233,944.3021,954080.0,1785688420031487,-22.9780378,-43.23217812006225,38.77,0.02,-33.71,0.14,-0.64,18,3,-58.3,-17.0,,,,,,,,
234,944.4091,954187.9,1785688420138541,-22.9780378,-43.23217790412937,38.78,0.03,-33.71,0.14,-0.64,18,3,-53.0,-12.0,,,,,,,,
235,944.5163,954296.1,1785688420245709,-22.9780378,-43.23217774391317,38.79,0.04,-33.71,0.14,-0.64,18,3,-42.4,-1.8,,,,,,,,
236,944.5877,954368.4,1785688420317121,-22.9780378,-43.232177671646305,38.79,0.04,-33.71,0.13,-0.64,18,3,-73.2,-32.3,,,,,,,,
237,944.6948,954473.3,1785688420424205,-22.9780378,-43.23217753341601,38.79,0.04,-33.71,0.13,-0.65,18,3,-67.8,-22.1,,,,,,,,
238,944.8019,954576.3,1785688420531302,-22.9780378,-43.23217736365275,38.8,0.05,-33.71,0.13,-0.65,18,3,-68.8,-17.0,,,,,,,,
239,944.909,954682.1,1785688420637196,-22.9780378,-43.23217721575932,38.8,0.05,-33.71,0.12,-0.65,18,3,-52.6,-12.0,,,,,,,,
240,945.0161,954796.0,1785688420744300,-22.9780378,-43.2321770440122,38.8,0.05,-33.71,0.12,-0.65,18,3,-42.8,-1.8,,,,,,,,
241,945.0875,954868.2,1785688420815772,-22.9780378,-43.23217694355148,38.8,0.05,-33.71,0.12,-0.65,18,3,-72.9,-32.3,,,,,,,,
242,945.1945,954973.3,1785688420922752,-22.9780378,-43.23217676668845,38.81,0.06,-33.71,0.12,-0.65,18,3,-68.3,-22.2,,,,,,,,
243,945.3017,955080.0,1785688421029936,-22.9780378,-43.232176659986244,38.82,0.07,-33.71,0.11,-0.65,19,3,-58.4,-17.1,,,,,,,,
244,945.4088,955187.9,1785688421136998,-22.978037752108225,-43.23217655210823,38.82,0.07,-33.71,0.1,-0.65,19,3,-53.0,-12.0,,,,,,,,
245,945.5159,955293.2,1785688421244088,-22.9780377,-43.23217644675199,38.82,0.07,-33.71,0.09,-0.66,19,3,-47.5,-1.8,,,,,,,,
246,945.6229,955401.2,1785688421351138,-22.9780377,-43.23217633882562,38.82,0.07,-33.71,0.09,-0.66,19,3,-37.8,-1.9,,,,,,,,
247,945.6944,955473.2,1785688421422591,-22.9780377,-43.2321762668382,38.82,0.07,-33.71,0.09,-0.66,19,3,-67.8,-22.2,,,,,,,,
248,945.8015,955574.7,1785688421529699,-22.9780377,-43.23217616530785,38.82,0.07,-33.71,0.1,-0.66,19,3,-73.9,-17.0,,,,,,,,
249,945.909,955678.9,1785688421635611,-22.9780377,-43.232176022130815,38.81,0.06,-33.71,0.1,-0.66,19,3,-52.7,-12.0,,,,,,,,
250,946.0153,955792.8,1785688421741919,-22.978037752799278,-43.23217584720072,38.8,0.05,-33.71,0.11,-0.66,19,3,-47.9,-1.9,,,,,,,,
251,946.1226,955901.4,1785688421849260,-22.9780378,-43.23217567720102,38.8,0.05,-33.71,0.11,-0.66,19,3,-37.4,-1.8,,,,,,,,
252,946.1942,955973.4,1785688421920766,-22.9780378,-43.23217556663213,38.8,0.05,-33.71,0.11,-0.66,19,3,-68.2,-27.2,,,,,,,,
253,946.337,956116.8,1785688422063609,-22.9780378,-43.23217542322183,38.79,0.04,-33.71,0.11,-0.67,19,3,-22.6,-32.9,,,,,,,,
254,946.4083,956187.9,1785688422134960,-22.9780378,-43.232175352075686,38.79,0.04,-33.71,0.11,-0.68,19,3,-53.0,-12.0,,,,,,,,
255,946.5154,956293.2,1785688422241967,-22.97803785317276,-43.2321753,38.79,0.04,-33.71,0.11,-0.69,19,3,-47.6,-1.9,,,,,,,,
256,946.6225,956401.1,1785688422349064,-22.9780379,-43.23217523889966,38.79,0.04,-33.71,0.1,-0.69,19,3,-37.9,-1.9,,,,,,,,
257,946.6939,956473.1,1785688422420563,-22.9780379,-43.23217516689929,38.79,0.04,-33.71,0.1,-0.7,19,3,-67.9,-27.2,,,,,,,,
258,946.8011,956574.5,1785688422527692,-22.9780379,-43.23217506545181,38.79,0.04,-33.71,0.1,-0.69,18,3,-74.3,-17.1,,,,,,,,
259,946.9081,956678.3,1785688422634873,-22.9780379,-43.2321749617196,38.79,0.04,-33.71,0.1,-0.7,18,3,-52.8,-12.0,,,,,,,,
260,947.0152,956793.0,1785688422741925,-22.978037953039895,-43.232174846960106,38.79,0.04,-33.72,0.1,-0.7,18,3,-48.0,-1.9,,,,,,,,
261,947.1222,956901.2,1785688422848995,-22.978038,-43.2321748,38.79,0.04,-33.71,0.1,-0.71,18,3,-37.5,-1.9,,,,,,,,
262,947.1938,956973.3,1785688422920532,-22.978038,-43.23217476670217,38.79,0.04,-33.72,0.1,-0.71,18,3,-68.3,-27.2,,,,,,,,
263,947.3008,957079.9,1785688423027531,-22.978038,-43.232174660069454,38.79,0.04,-33.72,0.09,-0.71,19,3,-58.3,-17.0,,,,,,,,
264,947.4078,957187.9,1785688423134597,-22.978038,-43.2321746,38.78,0.03,-33.72,0.09,-0.71,19,3,-53.0,-11.9,,,,,,,,
265,947.5149,957293.2,1785688423241694,-22.978038,-43.23217454677361,38.77,0.02,-33.72,0.09,-0.72,19,3,-47.5,-1.8,,,,,,,,
266,947.6221,957401.2,1785688423348846,-22.978038,-43.23217443882333,38.77,0.02,-33.72,0.08,-0.72,19,3,-37.8,-1.9,,,,,,,,
267,947.6935,957473.1,1785688423420257,-22.978038033099896,-43.232174366900104,38.76,0.01,-33.72,0.08,-0.72,19,3,-67.9,-27.2,,,,,,,,
268,947.8006,957574.6,1785688423527320,-22.9780381,-43.2321743,38.75,-0.0,-33.72,0.08,-0.72,18,3,-74.0,-17.1,,,,,,,,
269,947.9434,957720.0,1785688423662375,-22.9780381,-43.232174219984074,38.73,-0.02,-33.72,0.08,-0.73,18,3,-17.2,-1.9,,,,,,,,
270,948.0148,957793.1,1785688423733817,-22.9780381,-43.2321742,38.73,-0.02,-33.72,0.08,-0.73,18,3,-47.9,-1.8,,,,,,,,
271,948.1219,957901.3,1785688423840907,-22.9780381,-43.232174138693935,38.72,-0.03,-33.72,0.07,-0.73,18,3,-37.4,-1.8,,,,,,,,
272,948.1934,957973.3,1785688423912359,-22.9780381,-43.232174066692,38.72,-0.03,-33.72,0.07,-0.72,18,3,-68.2,-27.2,,,,,,,,
273,948.3004,958079.9,1785688424019423,-22.9780381,-43.232173920108806,38.72,-0.03,-33.72,0.08,-0.72,18,3,-58.4,-17.1,,,,,,,,
274,948.4074,958187.8,1785688424126430,-22.9780381,-43.23217375216186,38.71,-0.04,-33.72,0.08,-0.71,18,3,-53.0,-12.1,,,,,,,,
275,948.5147,958293.2,1785688424233705,-22.978038153216364,-43.232173593567275,38.72,-0.04,-33.72,0.09,-0.71,18,3,-47.7,-1.9,,,,,,,,
276,948.6217,958401.0,1785688424340641,-22.9780382,-43.23217343897556,38.72,-0.03,-33.72,0.09,-0.71,18,3,-37.9,-1.8,,,,,,,,
277,948.6931,958473.1,1785688424412101,-22.9780382,-43.23217336688759,38.72,-0.03,-33.72,0.09,-0.71,18,3,-67.9,-27.2,,,,,,,,
278,948.8002,958574.6,1785688424519185,-22.9780382,-43.232173265422496,38.73,-0.02,-33.72,0.09,-0.71,19,3,-74.2,-17.1,,,,,,,,
279,948.9074,958678.5,1785688424633227,-22.9780382,-43.23217312297578,38.73,-0.02,-33.72,0.09,-0.71,19,3,-52.7,-12.0,,,,,,,,
280,949.0144,958793.1,1785688424740251,-22.9780382,-43.23217289388091,38.75,-0.01,-33.72,0.09,-0.7,19,3,-48.1,-7.0,,,,,,,,
281,949.1214,958901.1,1785688424847284,-22.9780382,-43.23217273885209,38.75,-0.0,-33.72,0.09,-0.69,19,3,-37.5,-1.9,,,,,,,,
282,949.1929,958973.3,1785688424918782,-22.9780382,-43.2321727,38.75,0.0,-33.72,0.09,-0.69,19,3,-68.3,-27.2,,,,,,,,
283,949.2999,959077.9,1785688425025798,-22.9780382,-43.232172624189786,38.76,0.01,-33.72,0.08,-0.7,17,3,-63.5,-17.1,,,,,,,,
284,949.407,959185.1,1785688425132875,-22.9780382,-43.232172409766584,38.76,0.01,-33.72,0.08,-0.69,17,3,-53.1,-12.0,,,,,,,,
285,949.5141,959293.2,1785688425239979,-22.9780382,-43.23217219353379,38.77,0.02,-33.72,0.09,-0.68,17,3,-47.5,-6.9,,,,,,,,
286,949.6212,959401.2,1785688425347068,-22.9780382,-43.23217203882889,38.77,0.02,-33.72,0.1,-0.68,17,3,-37.8,-1.9,,,,,,,,
287,949.6927,959473.1,1785688425418524,-22.9780382,-43.23217196688219,38.77,0.02,-33.72,0.1,-0.68,17,3,-67.9,-27.2,,,,,,,,
288,949.7998,959574.6,1785688425525631,-22.9780382,-43.232171865435475,38.77,0.02,-33.72,0.09,-0.68,18,3,-74.2,-17.2,,,,,,,,
289,949.9069,959678.4,1785688425633590,-22.9780382,-43.232171761577014,38.77,0.02,-33.72,0.09,-0.69,18,3,-52.7,-12.0,,,,,,,,
290,950.014,959793.1,1785688425740676,-22.9780382,-43.232171646887096,38.77,0.02,-33.72,0.08,-0.69,18,3,-48.0,-7.0,,,,,,,,
291,950.121,959898.2,1785688425847732,-22.9780382,-43.232171541820286,38.78,0.03,-33.72,0.08,-0.69,18,3,-42.4,-1.8,,,,,,,,
292,950.1925,959969.9,1785688425919255,-22.9780382,-43.2321715,38.78,0.03,-33.72,0.08,-0.69,18,3,-68.2,-27.2,,,,,,,,
293,950.2995,960077.9,1785688426026254,-22.9780382,-43.23217146205898,38.78,0.03,-33.72,0.07,-0.7,18,3,-63.5,-17.1,,,,,,,,
294,950.4067,960182.8,1785688426133366,-22.9780382,-43.2321714,38.79,0.04,-33.73,0.07,-0.7,18,3,-58.2,-12.0,,,,,,,,
295,950.5137,960290.7,1785688426240463,-22.9780382,-43.23217134931091,38.81,0.06,-33.73,0.07,-0.7,18,3,-47.6,-6.9,,,,,,,,
296,950.6209,960398.1,1785688426347614,-22.9780382,-43.232171241928796,38.83,0.08,-33.73,0.07,-0.7,18,3,-43.0,-1.8,,,,,,,,
297,950.7279,960506.4,1785688426454623,-22.9780382,-43.23217113357949,38.85,0.1,-33.73,0.07,-0.7,18,3,-32.4,-1.8,,,,,,,,
298,950.7994,960574.5,1785688426526067,-22.9780382,-43.2321711,38.87,0.12,-33.73,0.07,-0.7,18,3,-74.1,-22.1,,,,,,,,
299,950.9065,960678.5,1785688426633385,-22.9780382,-43.23217106154594,38.89,0.14,-33.73,0.06,-0.69,18,3,-52.9,-12.0,,,,,,,,
300,951.0136,960793.0,1785688426740450,-22.978038146967677,-43.23217094696768,38.92,0.17,-33.73,0.06,-0.69,18,3,-47.9,-6.9,,,,,,,,
301,951.1207,960898.2,1785688426847530,-22.9780381,-43.23217084182779,38.95,0.2,-33.73,0.06,-0.68,18,3,-42.5,-1.9,,,,,,,,
302,951.2277,961006.4,1785688426954539,-22.9780381,-43.2321707336406,38.97,0.22,-33.73,0.06,-0.68,18,3,-32.7,-1.8,,,,,,,,
303,951.2992,961078.0,1785688427025999,-22.9780381,-43.232170662022796,38.99,0.24,-33.73,0.07,-0.68,17,3,-63.3,-22.1,,,,,,,,
304,951.4062,961185.3,1785688427133068,-22.9780381,-43.23217055474656,39.02,0.27,-33.73,0.07,-0.68,17,3,-52.9,-12.0,,,,,,,,
305,951.5134,961293.3,1785688427240218,-22.9780381,-43.23217044670938,39.04,0.29,-33.73,0.07,-0.68,17,3,-47.5,-6.9,,,,,,,,
306,951.6204,961398.1,1785688427347267,-22.978038041893452,-43.2321704,39.06,0.31,-33.73,0.06,-0.68,17,3,-42.9,-1.9,,,,,,,,
307,951.6919,961469.6,1785688427418756,-22.978038,-43.232170370354986,39.08,0.33,-33.73,0.06,-0.68,17,3,-67.8,-27.2,,,,,,,,
308,951.8347,961606.1,1785688427561492,-22.978038,-43.23217023392671,39.11,0.36,-33.73,0.06,-0.68,18,3,-38.5,-1.9,,,,,,,,
309,951.9061,961676.3,1785688427635706,-22.978038,-43.2321702,39.13,0.38,-33.73,0.06,-0.68,18,3,-57.8,-12.1,,,,,,,,
310,952.0132,961790.6,1785688427742803,-22.978038,-43.2321702,39.16,0.41,-33.73,0.07,-0.69,18,3,-48.1,-7.0,,,,,,,,
311,952.1202,961898.1,1785688427849797,-22.978038,-43.23217014187433,39.19,0.44,-33.73,0.06,-0.69,18,3,-42.5,-1.8,,,,,,,,
312,952.1917,961969.8,1785688427921238,-22.978038,-43.232170070195636,39.21,0.46,-33.74,0.06,-0.69,18,3,-68.3,-27.2,,,,,,,,
313,952.2988,962078.0,1785688428028405,-22.978037961976394,-43.23217,39.23,0.48,-33.74,0.05,-0.68,17,3,-63.4,-22.2,,,,,,,,
314,952.4772,962238.4,1785688428206825,-22.978037801554365,-43.23217,39.26,0.51,-33.74,0.04,-0.68,17,3,-1.8,-2.0,,,,,,,,
315,952.5486,962325.2,1785688428278195,-22.9780378,-43.2321699148211,39.28,0.53,-33.74,0.04,-0.68,17,3,-12.1,-1.9,,,,,,,,
316,952.62,962398.1,1785688428349626,-22.9780378,-43.232169841946465,39.29,0.54,-33.74,0.05,-0.67,17,3,-42.9,-1.8,,,,,,,,
317,952.7271,962506.5,1785688428456664,-22.9780378,-43.23216973353688,39.33,0.58,-33.74,0.06,-0.67,17,3,-32.4,-1.8,,,,,,,,
318,952.7986,962574.6,1785688428528205,-22.97803776542231,-43.23216966542231,39.35,0.6,-33.74,0.06,-0.67,18,3,-74.1,-22.2,,,,,,,,
319,952.9057,962676.3,1785688428633830,-22.9780377,-43.2321696,39.39,0.64,-33.74,0.06,-0.67,18,3,-57.7,-12.0,,,,,,,,
320,953.0128,962790.7,1785688428740986,-22.9780377,-43.23216954928218,39.44,0.69,-33.74,0.06,-0.68,18,3,-48.0,-7.0,,,,,,,,
321,953.1199,962898.2,1785688428848039,-22.9780377,-43.2321695,39.48,0.73,-33.74,0.06,-0.68,18,3,-42.4,-1.8,,,,,,,,
322,953.1913,962969.9,1785688428919510,-22.9780377,-43.2321695,39.51,0.76,-33.74,0.06,-0.68,18,3,-68.2,-27.2,,,,,,,,
323,953.2983,963078.0,1785688429026503,-22.9780377,-43.232169461994594,39.56,0.8,-33.74,0.06,-0.68,17,3,-63.3,-22.1,,,,,,,,
324,953.4054,963183.0,1785688429133620,-22.9780377,-43.2321694,39.59,0.84,-33.74,0.06,-0.68,17,3,-58.0,-12.0,,,,,,,,
325,953.5125,963290.8,1785688429240718,-22.9780377,-43.23216934916671,39.63,0.87,-33.74,0.06,-0.68,17,3,-47.5,-6.9,,,,,,,,
326,953.6196,963398.2,1785688429347813,-22.9780377,-43.2321693,39.65,0.9,-33.74,0.06,-0.69,17,3,-42.9,-1.9,,,,,,,,
327,953.6912,963469.7,1785688429419338,-22.9780377,-43.2321693,39.67,0.92,-33.74,0.06,-0.69,17,3,-67.8,-27.2,,,,,,,,
328,953.7981,963574.6,1785688429526303,-22.9780377,-43.23216926537554,39.68,0.93,-33.74,0.06,-0.69,16,3,-73.9,-22.1,,,,,,,,
329,953.9053,963676.5,1785688429632316,-22.9780377,-43.232169163452234,39.69,0.94,-33.74,0.06,-0.68,16,3,-57.7,-12.0,,,,,,,,
330,954.0124,963790.8,1785688429739430,-22.9780377,-43.23216904924015,39.7,0.95,-33.74,0.08,-0.68,16,3,-47.9,-7.0,,,,,,,,
331,954.1194,963898.1,1785688429846438,-22.97803775814214,-43.23216894185786,39.69,0.94,-33.74,0.09,-0.68,16,3,-42.5,-1.9,,,,,,,,
332,954.1909,963969.8,1785688429917911,-22.9780378,-43.23216887019873,39.69,0.94,-33.74,0.09,-0.68,16,3,-68.2,-27.2,,,,,,,,
333,954.2979,964078.0,1785688430024970,-22.978037838028072,-43.23216876197193,39.68,0.93,-33.74,0.1,-0.68,18,3,-63.3,-22.2,,,,,,,,
334,954.4051,964183.0,1785688430132098,-22.9780379,-43.2321686570036,39.67,0.91,-33.74,0.11,-0.68,18,3,-58.1,-12.0,,,,,,,,
335,954.5122,964290.8,1785688430239218,-22.9780379,-43.232168549207216,39.65,0.9,-33.75,0.11,-0.68,18,3,-47.5,-6.9,,,,,,,,
336,954.6192,964398.1,1785688430346267,-22.9780379,-43.23216844190604,39.63,0.88,-33.74,0.11,-0.68,18,3,-42.9,-1.9,,,,,,,,
337,954.6907,964468.1,1785688430417704,-22.9780379,-43.23216837189171,39.61,0.86,-33.74,0.12,-0.68,18,3,-72.9,-27.2,,,,,,,,
338,954.7977,964571.6,1785688430524766,-22.978037931579333,-43.232168268420665,39.59,0.84,-33.75,0.12,-0.68,19,3,-74.0,-22.2,,,,,,,,
339,954.905,964676.5,1785688430635886,-22.978038,-43.23216816348338,39.57,0.82,-33.75,0.12,-0.68,19,3,-57.8,-12.0,,,,,,,,
340,955.012,964790.7,1785688430742886,-22.978038,-43.2321681,39.54,0.79,-33.74,0.12,-0.68,19,3,-47.9,-7.0,,,,,,,,
341,955.119,964898.2,1785688430849896,-22.978038,-43.232168041824025,39.52,0.77,-33.74,0.12,-0.68,19,3,-42.5,-1.9,,,,,,,,
342,955.1905,964968.4,1785688430921384,-22.978038028363255,-43.232168,39.5,0.75,-33.74,0.12,-0.69,19,3,-73.3,-27.2,,,,,,,,
343,955.2976,965074.8,1785688431028486,-22.9780381,-43.232167965238084,39.47,0.72,-33.74,0.12,-0.69,19,3,-63.5,-22.1,,,,,,,,
